mmi_length (um),S31,S41
2.9499999999999993,0.7211129128448809,0.6213740754884375
2.9499999999999993,0.7211129128448809,0.6213740754884375
2.9499999999999993,0.7211129128448809,0.6213740754884375
2.9499999999999993,0.7211129128448809,0.6213740754884375
2.9499999999999993,0.7211129128448809,0.6213740754884375
2.9499999999999993,0.7211129128448809,0.6213740754884375
2.9499999999999993,0.7211129128448809,0.6213740754884375
2.9499999999999993,0.7211129128448809,0.6213740754884375
2.9499999999999993,0.7211129128448809,0.6213740754884375
2.9499999999999993,0.7211129128448809,0.6213740754884375
